Time,Ground Speed,Steering Angle,Throttle Pos,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,CG Accel Vertical,Chassis Yaw Rate,ABS Active,TC Active,Tire Slip Angle FL,Tire Slip Angle FR,Tire Slip Angle RL,Tire Slip Angle RR
10.55,74.88,12.5,100.0,0.0,-0.218,0.588,-0.0297,7.33,0.0,0.0,-0.76,-0.49,-0.81,-0.72
10.6,75.76,11.8,100.0,0.0,-0.222,0.592,-0.0256,7.14,0.0,0.0,-0.76,-0.48,-0.85,-0.75
10.65,76.76,11.7,100.0,0.0,-0.232,0.596,-0.0192,6.89,0.0,0.0,-0.81,-0.52,-0.87,-0.77
10.7,77.71,11.7,100.0,0.0,-0.24,0.598,-0.0149,6.75,0.0,0.0,-0.85,-0.55,-0.88,-0.77
10.75,78.66,11.7,100.0,0.0,-0.244,0.601,-0.0119,6.68,0.0,0.0,-0.88,-0.57,-0.88,-0.77
10.8,80.06,11.4,100.0,0.0,-0.248,0.604,-0.0084,6.66,0.0,0.0,-0.9,-0.58,-0.89,-0.79
10.85,81.08,10.6,100.0,0.0,-0.245,0.607,-0.0073,6.59,0.0,0.0,-0.87,-0.56,-0.9,-0.8
10.9,81.98,8.6,100.0,0.0,-0.238,0.609,-0.0072,6.43,0.0,0.0,-0.83,-0.5,-0.9,-0.81
10.95,83.01,6.6,100.0,0.0,-0.218,0.611,-0.0084,5.96,0.0,0.0,-0.7,-0.38,-0.9,-0.81
11.0,84.37,3.5,100.0,0.0,-0.193,0.614,-0.0109,4.97,0.0,0.0,-0.6,-0.26,-0.87,-0.77
11.05,85.34,3.0,100.0,0.0,-0.182,0.616,-0.0108,4.16,0.0,0.0,-0.58,-0.24,-0.81,-0.71
11.1,86.32,3.0,100.0,0.0,-0.175,0.617,-0.0095,3.52,0.0,0.0,-0.59,-0.26,-0.74,-0.64
11.15,87.3,2.8,100.0,0.0,-0.163,0.618,-0.008,3.09,0.0,0.0,-0.58,-0.25,-0.67,-0.57
11.2,88.73,2.0,100.0,0.0,-0.139,0.619,-0.0076,2.61,0.0,0.0,-0.52,-0.17,-0.58,-0.49
11.25,89.72,-0.2,100.0,0.0,-0.111,0.62,-0.0088,2.2,0.0,0.0,-0.39,-0.04,-0.54,-0.44
11.3,90.64,-3.0,100.0,0.0,-0.081,0.621,-0.0103,1.55,0.0,0.0,-0.26,0.09,-0.49,-0.4
11.35,91.62,-4.5,100.0,0.0,-0.051,0.622,-0.0111,0.6,0.0,0.0,-0.15,0.2,-0.43,-0.33
11.4,93.07,-4.9,100.0,0.0,-0.022,0.623,-0.0099,-0.8,0.0,0.0,-0.12,0.24,-0.28,-0.18
11.45,93.99,-4.8,100.0,0.0,-0.005,0.623,-0.0079,-1.41,0.0,0.0,-0.1,0.25,-0.17,-0.08
11.5,94.98,-4.8,100.0,0.0,0.018,0.623,-0.0065,-1.87,0.0,0.0,-0.06,0.3,-0.07,0.03
11.55,95.97,-4.9,100.0,0.0,0.041,0.623,-0.0065,-2.21,0.0,0.0,-0.0,0.35,0.02,0.11
11.6,97.43,-5.0,100.0,0.0,0.067,0.623,-0.0088,-2.61,0.0,0.0,0.06,0.42,0.12,0.21
11.65,98.35,-5.0,100.0,0.0,0.081,0.623,-0.0099,-2.8,0.0,0.0,0.09,0.45,0.18,0.27
11.7,99.34,-5.4,100.0,0.0,0.098,0.623,-0.0104,-3.0,0.0,0.0,0.15,0.51,0.23,0.33
11.75,100.79,-6.2,100.0,0.0,0.125,0.623,-0.01,-3.37,0.0,0.0,0.24,0.6,0.31,0.4
11.8,101.78,-6.5,100.0,0.0,0.141,0.623,-0.0095,-3.66,0.0,0.0,0.29,0.65,0.36,0.45
11.85,102.76,-7.0,100.0,0.0,0.156,0.622,-0.0091,-3.97,0.0,0.0,0.34,0.7,0.41,0.5
11.9,103.69,-7.3,100.0,0.0,0.171,0.622,-0.009,-4.27,0.0,0.0,0.38,0.75,0.46,0.55
11.95,105.13,-7.7,100.0,0.0,0.193,0.622,-0.0094,-4.71,0.0,0.0,0.45,0.81,0.54,0.63
12.0,106.12,-7.9,100.0,0.0,0.208,0.621,-0.0098,-4.99,0.0,0.0,0.49,0.86,0.59,0.68
12.05,107.17,-7.9,100.0,0.0,0.222,0.621,-0.0105,-5.27,0.0,0.0,0.53,0.89,0.65,0.74
12.1,108.47,-7.9,100.0,0.0,0.238,0.618,-0.0114,-5.52,0.0,0.0,0.57,0.94,0.72,0.81
12.15,109.45,-7.6,100.0,0.0,0.249,0.616,-0.0114,-5.68,0.0,0.0,0.6,0.97,0.77,0.86
12.2,110.42,-6.8,100.0,0.0,0.254,0.615,-0.0117,-5.74,0.0,0.0,0.58,0.96,0.82,0.91
12.25,111.4,-3.6,100.0,0.0,0.24,0.614,-0.0112,-5.54,0.0,0.0,0.45,0.83,0.86,0.95
12.3,112.73,1.4,86.33,0.0,0.209,0.562,-0.0129,-4.45,0.0,0.0,0.21,0.59,0.87,0.97
12.35,113.57,4.7,85.55,0.0,0.171,0.521,-0.0142,-3.05,0.0,0.0,0.04,0.41,0.82,0.92
12.4,114.42,8.6,98.83,0.0,0.127,0.565,-0.0123,-1.33,0.0,0.0,-0.12,0.23,0.72,0.82
12.45,115.29,10.8,100.0,0.0,0.071,0.596,-0.0105,0.47,0.0,0.0,-0.29,0.04,0.59,0.69
12.5,116.61,11.8,100.0,0.0,0.006,0.591,-0.0068,3.12,0.0,0.0,-0.41,-0.1,0.3,0.4
12.55,117.54,11.2,100.0,0.0,-0.039,0.586,-0.0037,4.57,0.0,0.0,-0.47,-0.17,0.06,0.16
12.6,118.41,9.6,100.0,0.0,-0.078,0.58,-0.0014,5.48,0.0,0.0,-0.49,-0.19,-0.15,-0.06
12.65,119.75,5.5,100.0,0.0,-0.115,0.571,-0.002,5.84,0.0,0.0,-0.45,-0.15,-0.45,-0.36
12.7,120.59,2.8,100.0,0.0,-0.131,0.566,-0.004,5.46,0.0,0.0,-0.43,-0.13,-0.58,-0.49
12.75,121.48,1.6,100.0,0.0,-0.148,0.559,-0.0068,4.73,0.0,0.0,-0.46,-0.16,-0.67,-0.58
12.8,122.66,1.4,100.0,0.0,-0.171,0.552,-0.0106,3.77,0.0,0.0,-0.55,-0.25,-0.72,-0.62
12.85,123.47,1.0,100.0,0.0,-0.176,0.548,-0.012,3.29,0.0,0.0,-0.58,-0.28,-0.72,-0.62
12.9,124.68,-1.7,100.0,0.0,-0.159,0.543,-0.0111,2.54,0.0,0.0,-0.5,-0.2,-0.7,-0.6
12.95,125.48,-4.1,100.0,0.0,-0.122,0.539,-0.0105,1.72,0.0,0.0,-0.31,-0.02,-0.67,-0.57
13.0,126.27,-5.8,100.0,0.0,-0.093,0.535,-0.0106,0.62,0.0,0.0,-0.2,0.08,-0.61,-0.5
13.05,127.4,-6.2,100.0,0.0,-0.06,0.528,-0.0089,-1.02,0.0,0.0,-0.14,0.14,-0.45,-0.35
13.1,128.18,-6.0,100.0,0.0,-0.034,0.521,-0.0061,-1.89,0.0,0.0,-0.1,0.17,-0.31,-0.21
13.15,129.32,-5.4,100.0,0.0,0.013,0.512,-0.0022,-2.79,0.0,0.0,-0.01,0.25,-0.11,-0.01
13.2,130.02,-5.0,100.0,0.0,0.042,0.506,-0.002,-3.14,0.0,0.0,0.05,0.3,0.01,0.11
13.25,131.08,-4.4,100.0,0.0,0.079,0.495,-0.0045,-3.44,0.0,0.0,0.13,0.37,0.16,0.26
13.3,131.64,-3.8,100.0,0.0,0.111,-0.108,-0.0222,-3.47,0.0,0.0,0.17,0.39,0.24,0.34
13.35,132.74,-1.9,100.0,0.0,0.099,0.703,-0.0113,-3.67,0.0,0.0,0.17,0.34,0.36,0.47
13.4,133.47,-0.7,100.0,0.0,0.119,0.48,-0.0082,-3.41,0.0,0.0,0.19,0.31,0.43,0.55
13.45,134.48,-0.5,100.0,0.0,0.14,0.477,-0.0022,-2.71,0.0,0.0,0.27,0.37,0.47,0.61
13.5,135.13,-0.8,100.0,0.0,0.151,0.477,0.0002,-2.36,0.0,0.0,0.32,0.42,0.47,0.6
13.55,136.09,-1.0,100.0,0.0,0.149,0.478,-0.0006,-1.99,0.0,0.0,0.33,0.44,0.45,0.56
13.6,136.75,-2.1,100.0,0.0,0.155,0.478,0.0006,-1.87,0.0,0.0,0.38,0.51,0.43,0.54
13.65,137.76,-4.4,100.0,0.0,0.17,0.477,0.0014,-2.09,0.0,0.0,0.48,0.63,0.4,0.51
13.7,138.71,-6.3,100.0,0.0,0.19,0.475,-0.0019,-2.78,0.0,0.0,0.57,0.74,0.41,0.51
13.75,139.37,-6.9,100.0,0.0,0.2,0.474,-0.0056,-3.38,0.0,0.0,0.61,0.78,0.44,0.54
13.8,140.32,-6.9,100.0,0.0,0.216,0.473,-0.0101,-4.21,0.0,0.0,0.62,0.81,0.52,0.62
13.85,140.96,-6.8,100.0,0.0,0.228,0.473,-0.0113,-4.64,0.0,0.0,0.64,0.83,0.58,0.69
13.9,141.91,-6.4,100.0,0.0,0.249,0.47,-0.011,-5.12,0.0,0.0,0.68,0.87,0.68,0.78
13.95,142.6,-5.8,100.0,0.0,0.26,0.468,-0.0104,-5.33,0.0,0.0,0.69,0.88,0.75,0.85
14.0,143.58,-4.0,100.0,0.0,0.269,0.465,-0.0091,-5.3,0.0,0.0,0.66,0.85,0.84,0.95
14.05,144.26,-3.2,100.0,0.0,0.275,0.463,-0.0078,-5.08,0.0,0.0,0.66,0.85,0.88,0.99
14.1,145.28,-2.5,100.0,0.0,0.283,0.46,-0.0066,-4.61,0.0,0.0,0.67,0.86,0.92,1.03
14.15,145.91,-1.7,100.0,0.0,0.281,0.459,-0.0069,-4.28,0.0,0.0,0.66,0.84,0.92,1.04
14.2,146.87,-0.5,100.0,0.0,0.269,0.455,-0.007,-3.68,0.0,0.0,0.6,0.78,0.91,1.02
14.25,148.25,3.0,100.0,0.0,0.222,0.452,-0.01,-2.3,0.0,0.0,0.38,0.56,0.83,0.94
14.3,148.25,3.0,100.0,0.0,0.222,0.452,-0.01,-2.3,0.0,0.0,0.38,0.56,0.83,0.94
14.35,149.29,7.1,100.0,0.0,0.149,0.449,-0.0103,-0.5,0.0,0.0,0.09,0.27,0.7,0.81
14.4,149.9,9.4,100.0,0.0,0.099,0.446,-0.0095,0.91,0.0,0.0,-0.08,0.09,0.58,0.69
14.45,150.84,9.8,100.0,0.0,0.033,0.442,-0.0061,3.1,0.0,0.0,-0.22,-0.06,0.33,0.44
14.5,151.45,9.0,100.0,0.0,-0.009,0.44,-0.0024,4.25,0.0,0.0,-0.28,-0.13,0.13,0.24
14.55,152.33,7.8,100.0,0.0,-0.076,0.435,0.0011,5.34,0.0,0.0,-0.4,-0.25,-0.16,-0.05
14.6,152.88,7.1,100.0,0.0,-0.116,0.432,0.0011,5.75,0.0,0.0,-0.46,-0.32,-0.32,-0.22
14.65,153.65,5.9,100.0,0.0,-0.17,0.427,-0.0013,6.0,0.0,0.0,-0.57,-0.44,-0.54,-0.43
14.7,154.46,4.8,100.0,0.0,-0.212,0.424,-0.0043,6.0,0.0,0.0,-0.65,-0.52,-0.72,-0.62
14.75,155.35,3.0,100.0,0.0,-0.243,0.421,-0.0055,5.67,0.0,0.0,-0.69,-0.57,-0.88,-0.78
14.8,156.06,1.2,100.0,0.0,-0.255,0.418,-0.0053,5.14,0.0,0.0,-0.69,-0.56,-0.97,-0.86
14.85,156.76,0.1,100.0,0.0,-0.26,0.416,-0.0052,4.4,0.0,0.0,-0.69,-0.56,-1.02,-0.91
14.9,157.41,0.2,100.0,0.0,-0.267,0.414,-0.0065,3.7,0.0,0.0,-0.73,-0.6,-1.02,-0.91
14.95,158.15,1.3,100.0,0.0,-0.275,0.411,-0.0081,3.13,0.0,0.0,-0.8,-0.68,-0.99,-0.88
15.0,158.92,3.0,100.0,0.0,-0.28,0.408,-0.0097,2.95,0.0,0.0,-0.86,-0.74,-0.95,-0.83
15.05,159.51,3.9,100.0,0.0,-0.287,0.405,-0.0097,3.05,0.0,0.0,-0.93,-0.81,-0.92,-0.8
15.1,160.32,4.0,100.0,0.0,-0.285,0.401,-0.0089,3.41,0.0,0.0,-0.92,-0.8,-0.91,-0.79
15.15,160.86,3.2,100.0,0.0,-0.277,0.398,-0.0068,3.58,0.0,0.0,-0.87,-0.75,-0.91,-0.79
15.2,161.69,0.9,100.0,0.0,-0.256,0.394,-0.0061,3.46,0.0,0.0,-0.73,-0.61,-0.92,-0.8
15.25,162.52,-2.8,100.0,0.0,-0.219,0.39,-0.0074,2.7,0.0,0.0,-0.52,-0.4,-0.91,-0.79
15.3,163.05,-5.7,100.0,0.0,-0.183,0.388,-0.0074,1.73,0.0,0.0,-0.36,-0.25,-0.87,-0.75
15.35,163.86,-9.9,100.0,0.0,-0.105,0.384,-0.0067,-0.39,0.0,0.0,-0.04,0.06,-0.74,-0.62
15.4,164.42,-12.1,100.0,0.0,-0.044,0.38,-0.0064,-2.3,0.0,0.0,0.15,0.24,-0.59,-0.47
15.45,164.98,-13.4,100.0,0.0,0.02,0.376,-0.0053,-4.27,0.0,0.0,0.33,0.42,-0.38,-0.27
15.5,165.77,-12.2,100.0,0.0,0.109,0.37,-0.0017,-6.73,0.0,0.0,0.49,0.57,-0.01,0.1
15.55,166.28,-9.9,100.0,0.0,0.159,0.366,-0.0001,-7.73,0.0,0.0,0.53,0.6,0.25,0.35
15.6,167.13,-4.1,100.0,0.0,0.21,0.36,0.0032,-7.98,0.0,0.0,0.48,0.55,0.64,0.75
15.65,167.65,0.0,100.0,0.0,0.219,0.357,0.0031,-7.22,0.0,0.0,0.39,0.45,0.84,0.94
15.7,168.09,6.0,100.0,0.0,0.228,-0.067,-0.0101,-4.9,0.0,0.0,0.25,0.3,0.97,1.08
15.75,168.88,8.1,100.0,0.0,0.168,0.682,-0.0075,-3.86,0.0,0.0,0.2,0.24,1.01,1.13
15.8,169.5,9.0,100.0,0.0,0.194,0.342,-0.0087,-1.89,0.0,0.0,0.22,0.22,0.97,1.11
15.85,170.25,7.4,100.0,0.0,0.181,0.339,-0.0096,0.7,0.0,0.0,0.28,0.27,0.78,0.92
15.9,170.67,4.5,100.0,0.0,0.175,0.34,-0.0075,1.61,0.0,0.0,0.35,0.34,0.62,0.76
15.95,171.43,-0.7,100.0,0.0,0.158,0.341,-0.0028,1.96,0.0,0.0,0.47,0.47,0.36,0.49
16.0,171.89,-2.7,100.0,0.0,0.152,0.341,-0.001,1.43,0.0,0.0,0.53,0.54,0.24,0.36
16.05,172.61,-5.0,100.0,0.0,0.133,0.341,0.0009,0.06,0.0,0.0,0.51,0.54,0.14,0.26
16.1,173.3,-5.4,100.0,0.0,0.126,0.342,0.0011,-1.3,0.0,0.0,0.47,0.51,0.14,0.25
16.15,173.77,-5.4,100.0,0.0,0.129,0.342,-0.0003,-2.09,0.0,0.0,0.45,0.5,0.17,0.29
16.2,174.27,-5.7,100.0,0.0,0.143,0.341,-0.0018,-2.8,0.0,0.0,0.48,0.52,0.23,0.34
16.25,174.92,-8.4,100.0,0.0,0.189,0.34,-0.005,-3.73,0.0,0.0,0.67,0.71,0.32,0.43
16.3,175.6,-12.0,100.0,0.0,0.262,0.336,-0.0092,-5.3,0.0,0.0,0.97,1.01,0.46,0.57
16.35,176.06,-13.5,100.0,0.0,0.309,0.335,-0.0105,-6.59,0.0,0.0,1.15,1.18,0.59,0.71
16.4,176.69,-13.3,100.0,0.0,0.367,0.333,-0.009,-8.29,0.0,0.0,1.31,1.34,0.83,0.95
16.45,177.35,-9.4,100.0,0.0,0.406,0.334,-0.0055,-9.43,0.0,0.0,1.3,1.33,1.13,1.25
16.5,177.97,-3.5,100.0,0.0,0.411,0.337,-0.0023,-9.37,0.0,0.0,1.09,1.14,1.39,1.51
16.55,178.38,1.2,100.0,0.0,0.41,0.338,-0.0039,-8.62,0.0,0.0,0.96,1.01,1.53,1.65
16.6,178.98,9.0,100.0,0.0,0.366,0.339,-0.0082,-6.45,0.0,0.0,0.64,0.69,1.64,1.76
16.65,179.61,13.7,100.0,0.0,0.317,0.34,-0.0139,-3.14,0.0,0.0,0.41,0.45,1.59,1.72
16.7,180.17,13.9,100.0,0.0,0.285,0.341,-0.0136,-0.04,0.0,0.0,0.35,0.4,1.4,1.53
16.75,180.74,12.6,100.0,0.0,0.239,0.342,-0.0094,2.6,0.0,0.0,0.3,0.35,1.1,1.23
16.8,181.31,10.5,100.0,0.0,0.178,0.342,-0.0048,4.52,0.0,0.0,0.22,0.27,0.75,0.88
16.85,182.07,8.2,100.0,0.0,0.075,0.342,-0.0026,5.96,0.0,0.0,0.05,0.1,0.3,0.42
16.9,182.93,7.6,100.0,0.0,-0.069,0.339,-0.0034,6.75,0.0,0.0,-0.29,-0.24,-0.17,-0.06
16.95,183.29,7.8,100.0,0.0,-0.128,0.337,-0.0029,7.02,0.0,0.0,-0.45,-0.41,-0.34,-0.23
17.0,183.82,7.7,100.0,0.0,-0.206,0.335,-0.0023,7.42,0.0,0.0,-0.66,-0.62,-0.59,-0.48
17.05,184.45,7.1,100.0,0.0,-0.281,0.333,0.0002,7.73,0.0,0.0,-0.85,-0.82,-0.87,-0.76
17.1,184.94,5.8,100.0,0.0,-0.324,0.332,0.0019,7.77,0.0,0.0,-0.94,-0.91,-1.06,-0.95
17.15,185.59,3.0,100.0,0.0,-0.362,0.331,0.0001,7.43,0.0,0.0,-1.0,-0.97,-1.28,-1.17
17.2,186.07,0.6,100.0,0.0,-0.373,0.33,-0.0038,6.86,0.0,0.0,-0.98,-0.95,-1.39,-1.28
17.25,186.58,-2.2,100.0,0.0,-0.368,0.33,-0.0083,5.89,0.0,0.0,-0.89,-0.85,-1.48,-1.35
17.3,187.26,-6.0,100.0,0.0,-0.34,0.331,-0.0124,3.99,0.0,0.0,-0.73,-0.69,-1.49,-1.36
17.35,187.74,-8.8,100.0,0.0,-0.311,0.331,-0.0137,2.36,0.0,0.0,-0.6,-0.55,-1.43,-1.3
17.4,188.43,-10.0,100.0,0.0,-0.252,0.33,-0.0129,-0.3,0.0,0.0,-0.42,-0.37,-1.24,-1.1
17.45,188.98,-8.8,100.0,0.0,-0.21,0.33,-0.0106,-2.18,0.0,0.0,-0.36,-0.31,-1.0,-0.87
17.5,189.54,-6.5,100.0,0.0,-0.164,0.329,-0.0066,-3.46,0.0,0.0,-0.32,-0.28,-0.72,-0.6
17.55,190.09,-4.1,100.0,0.0,-0.112,0.328,-0.0027,-4.08,0.0,0.0,-0.27,-0.22,-0.45,-0.33
17.6,190.68,-2.2,100.0,0.0,-0.054,0.327,-0.0008,-4.08,0.0,0.0,-0.19,-0.14,-0.19,-0.08
17.65,191.3,-1.8,100.0,0.0,0.012,0.324,0.0013,-3.71,0.0,0.0,-0.02,0.02,0.02,0.13
17.7,191.74,-2.5,100.0,0.0,0.061,0.323,0.0016,-3.5,0.0,0.0,0.13,0.17,0.13,0.24
17.75,192.39,-2.8,100.0,0.0,0.117,0.321,-0.0002,-3.46,0.0,0.0,0.31,0.34,0.27,0.38
17.8,193.07,-1.9,100.0,0.0,0.148,0.319,-0.0012,-3.45,0.0,0.0,0.37,0.4,0.4,0.5
17.85,193.5,-0.0,100.0,0.0,0.152,0.318,-0.0007,-3.23,0.0,0.0,0.32,0.36,0.47,0.57
17.9,194.24,3.1,100.0,0.0,0.136,0.317,-0.0016,-2.13,0.0,0.0,0.2,0.24,0.52,0.64
17.95,194.67,5.3,100.0,0.0,0.114,0.315,-0.0051,-1.11,0.0,0.0,0.1,0.13,0.51,0.62
18.0,195.17,5.8,100.0,0.0,0.095,0.314,-0.0076,0.2,0.0,0.0,0.05,0.08,0.45,0.56
18.05,195.87,4.2,100.0,0.0,0.073,0.312,-0.0058,1.64,0.0,0.0,0.06,0.09,0.28,0.4
18.1,196.36,3.2,100.0,0.0,0.049,0.311,-0.0027,2.16,0.0,0.0,0.05,0.08,0.15,0.26
18.15,196.82,2.6,100.0,0.0,0.019,0.31,-0.001,2.39,0.0,0.0,0.0,0.03,0.03,0.14
18.2,197.54,3.0,100.0,0.0,-0.039,0.307,-0.002,2.61,0.0,0.0,-0.16,-0.13,-0.13,-0.01
18.25,197.99,3.0,100.0,0.0,-0.07,0.305,-0.0032,2.81,0.0,0.0,-0.24,-0.21,-0.21,-0.1
18.3,198.44,2.8,100.0,0.0,-0.097,0.304,-0.0037,2.98,0.0,0.0,-0.3,-0.27,-0.3,-0.19
18.35,198.93,2.1,100.0,0.0,-0.119,0.302,-0.0028,3.08,0.0,0.0,-0.33,-0.31,-0.39,-0.28
18.4,199.63,-0.3,100.0,0.0,-0.127,0.3,-0.0002,2.79,0.0,0.0,-0.28,-0.26,-0.51,-0.4
18.45,200.1,-2.1,100.0,0.0,-0.126,0.299,0.0003,2.17,0.0,0.0,-0.24,-0.22,-0.55,-0.44
18.5,200.54,-2.6,100.0,0.0,-0.122,0.297,-0.0019,1.43,0.0,0.0,-0.22,-0.2,-0.56,-0.44
18.55,201.23,-1.5,100.0,0.0,-0.126,0.295,-0.0045,0.47,0.0,0.0,-0.28,-0.26,-0.5,-0.39
18.6,201.7,-0.0,100.0,0.0,-0.129,0.294,-0.0039,0.2,0.0,0.0,-0.34,-0.32,-0.45,-0.33
18.65,202.13,1.0,100.0,0.0,-0.127,0.293,-0.0038,0.26,0.0,0.0,-0.37,-0.35,-0.4,-0.28
18.7,202.59,1.4,100.0,0.0,-0.121,0.291,-0.0036,0.5,0.0,0.0,-0.37,-0.35,-0.37,-0.25
18.75,203.27,1.5,100.0,0.0,-0.112,0.29,-0.0025,0.86,0.0,0.0,-0.34,-0.32,-0.35,-0.23
18.8,203.73,1.6,100.0,0.0,-0.112,0.288,-0.0028,1.07,0.0,0.0,-0.34,-0.32,-0.35,-0.23
18.85,204.18,1.8,100.0,0.0,-0.116,0.287,-0.0031,1.28,0.0,0.0,-0.35,-0.33,-0.36,-0.24
18.9,204.61,2.3,100.0,0.0,-0.124,0.286,-0.0025,1.51,0.0,0.0,-0.38,-0.36,-0.37,-0.25
18.95,205.27,3.0,100.0,0.0,-0.14,0.284,-0.003,1.98,0.0,0.0,-0.44,-0.42,-0.4,-0.29
19.0,205.72,3.3,100.0,0.0,-0.155,0.282,-0.0033,2.34,0.0,0.0,-0.48,-0.46,-0.44,-0.33
19.05,206.22,3.3,100.0,0.0,-0.171,0.281,-0.0029,2.73,0.0,0.0,-0.52,-0.51,-0.5,-0.38
19.1,206.64,3.3,100.0,0.0,-0.187,0.28,-0.0024,3.01,0.0,0.0,-0.55,-0.54,-0.55,-0.44
19.15,207.28,3.3,100.0,0.0,-0.212,0.277,-0.0024,3.36,0.0,0.0,-0.62,-0.61,-0.64,-0.53
19.2,207.72,3.3,100.0,0.0,-0.231,0.276,-0.0031,3.56,0.0,0.0,-0.66,-0.66,-0.7,-0.59
19.25,208.15,3.2,100.0,0.0,-0.249,0.274,-0.004,3.73,0.0,0.0,-0.71,-0.71,-0.77,-0.65
19.3,208.55,3.1,100.0,0.0,-0.263,0.273,-0.0046,3.84,0.0,0.0,-0.74,-0.74,-0.82,-0.7
19.35,209.17,2.7,100.0,0.0,-0.283,0.271,-0.005,3.93,0.0,0.0,-0.79,-0.79,-0.9,-0.78
19.4,209.59,2.3,100.0,0.0,-0.295,0.269,-0.005,3.91,0.0,0.0,-0.82,-0.82,-0.95,-0.83
19.45,209.99,2.0,100.0,0.0,-0.302,0.268,-0.0052,3.82,0.0,0.0,-0.83,-0.83,-0.99,-0.87
19.5,210.4,1.6,100.0,0.0,-0.309,0.267,-0.0053,3.68,0.0,0.0,-0.84,-0.84,-1.03,-0.9
19.55,210.98,1.0,100.0,0.0,-0.312,0.265,-0.0057,3.38,0.0,0.0,-0.83,-0.84,-1.05,-0.92
19.6,211.4,0.7,100.0,0.0,-0.312,0.264,-0.006,3.13,0.0,0.0,-0.83,-0.83,-1.06,-0.93
19.65,211.78,0.6,100.0,0.0,-0.309,0.263,-0.0061,2.89,0.0,0.0,-0.82,-0.83,-1.05,-0.92
19.7,212.35,0.6,100.0,0.0,-0.305,0.26,-0.0063,2.55,0.0,0.0,-0.82,-0.82,-1.03,-0.9
19.75,212.75,0.6,100.0,0.0,-0.3,0.259,-0.0061,2.36,0.0,0.0,-0.8,-0.81,-1.0,-0.87
19.8,213.13,0.6,100.0,0.0,-0.292,0.258,-0.0056,2.2,0.0,0.0,-0.78,-0.79,-0.97,-0.84
19.85,213.69,0.8,100.0,0.0,-0.283,0.256,-0.0052,2.02,0.0,0.0,-0.76,-0.77,-0.93,-0.8
19.9,213.79,0.8,100.0,0.0,-0.285,-0.095,-0.0138,1.77,0.0,0.0,-0.73,-0.75,-0.88,-0.76
19.95,214.45,0.8,100.0,0.0,-0.275,0.289,-0.0066,2.09,0.0,0.0,-0.72,-0.76,-0.89,-0.76
20.0,214.94,0.8,90.23,0.0,-0.264,0.211,-0.0066,2.11,0.0,0.0,-0.65,-0.73,-0.84,-0.7
20.05,215.18,0.9,57.81,0.0,-0.26,0.09,-0.0063,2.05,0.0,0.0,-0.63,-0.72,-0.82,-0.68
20.1,215.22,0.9,24.99,0.0,-0.255,-0.029,-0.0075,1.94,0.0,0.0,-0.6,-0.71,-0.8,-0.66
20.15,215.0,0.5,0.0,0.0,-0.24,-0.129,-0.0077,1.77,0.0,0.0,-0.53,-0.69,-0.78,-0.63
20.2,214.81,-0.5,0.0,0.0,-0.226,-0.13,-0.0077,1.69,0.0,0.0,-0.44,-0.66,-0.77,-0.61
20.25,214.51,-2.7,0.0,0.0,-0.19,-0.13,-0.0013,1.27,0.0,0.0,-0.25,-0.55,-0.75,-0.57
20.3,214.32,-5.2,0.0,0.0,-0.148,-0.129,0.0081,0.61,0.0,0.0,-0.06,-0.39,-0.71,-0.52
20.35,214.13,-6.3,0.0,0.0,-0.111,-0.128,0.0139,-0.46,0.0,0.0,0.07,-0.29,-0.65,-0.45
20.4,213.85,-6.5,0.0,0.0,-0.062,-0.127,0.0106,-2.12,0.0,0.0,0.19,-0.19,-0.49,-0.28
20.45,213.64,-6.0,0.0,5.16,-0.023,-0.167,0.006,-3.19,0.0,0.0,0.26,-0.12,-0.32,-0.12
20.5,212.8,-5.3,0.0,58.59,0.036,-0.757,-0.003,-4.13,0.0,0.0,0.39,0.02,-0.08,0.12
20.55,211.3,-5.1,0.0,78.12,0.06,-1.152,-0.012,-4.37,0.0,0.0,0.53,0.13,0.08,0.28
20.6,209.51,-5.0,0.0,79.3,0.073,-1.236,-0.0226,-4.41,0.0,0.0,0.71,0.23,0.22,0.46
20.65,206.72,-4.8,0.0,79.69,0.115,-1.264,-0.0152,-4.41,1.0,0.0,0.98,0.37,0.4,0.74
20.7,204.98,-4.2,0.0,80.08,0.129,-1.269,-0.0028,-4.66,1.0,0.0,1.1,0.45,0.5,0.91
20.75,202.29,-3.5,0.0,80.08,0.166,-1.276,0.0009,-4.98,1.0,0.0,1.25,0.58,0.67,1.16
20.8,200.39,-3.1,0.0,78.52,0.174,-1.266,-0.0137,-5.03,1.0,0.0,1.35,0.7,0.79,1.32
20.85,197.77,-2.3,0.0,75.0,0.216,-1.215,-0.045,-4.91,1.0,0.0,1.46,0.84,0.96,1.52
20.9,196.11,-1.7,0.0,71.09,0.228,-1.189,-0.0603,-4.78,1.0,0.0,1.53,0.93,1.07,1.63
20.95,193.61,-1.1,0.0,67.19,0.252,-1.167,-0.0686,-4.5,1.0,0.0,1.61,1.04,1.2,1.76
21.0,192.12,-0.9,0.0,65.62,0.272,-1.161,-0.0528,-4.35,1.0,0.0,1.65,1.1,1.27,1.82
21.05,189.78,-0.7,0.0,64.84,0.303,-1.145,-0.0382,-4.33,1.0,0.0,1.71,1.16,1.36,1.9
